story_id,evaluator_code,condition,ai_used_actual,ai_guess_percent,pre_novel,pre_original,pre_rare,pre_appropriate,pre_feasible,pre_publishable,pre_tt_enjoyed,pre_tt_badly_written,pre_tt_boring,pre_tt_funny,pre_tt_twist,pre_tt_future
a71b9e47-2c40-4bdd-870d-03974cc6d493,2vt1w9v4,human_1AI,1.0,51.0,6.0,4.0,2.0,7.0,7.0,7.0,8.0,8.0,2.0,1.0,1.0,1.0
0958da06-33d6-4f3b-851b-fa9fddffde82,djs81afv,human_5AI,1.0,50.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,7.0,1.0,3.0,1.0
999b17bd-a73b-4459-849b-c8dbd3e6a675,tjwxxkgz,human,0.0,7.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,3.0,9.0,1.0,1.0,1.0
a93c595e-bd21-42e5-8c65-5bd410cd03af,3q3gwsf2,human_1AI,1.0,50.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,8.0,2.0,2.0,2.0
e73ff8dc-fe1d-4543-8548-131cfbb1e30a,jpvty1l3,human,0.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,6.0,5.0,3.0,5.0,2.0
9d30c190-47dd-42fd-915d-8795ec31e5c5,mnnllhb0,human,0.0,75.0,7.0,7.0,7.0,9.0,9.0,9.0,7.0,7.0,1.0,1.0,8.0,5.0
b2d37afa-9911-41d6-997f-6d7369f1d6f2,xr0dhefd,human_1AI,1.0,99.0,3.0,4.0,3.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0
b94fdf1d-bcd3-4526-831f-7f0fc56b86b7,kkfcihaa,human_5AI,1.0,8.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0
997db0f8-af39-4881-b5b2-1aa64dd16030,5nwve1jt,human,0.0,49.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,3.0,7.0,1.0,1.0,3.0
a9b571c0-8177-4b93-bc0a-8dc5e48b66c5,kkqkm8c3,human_1AI,1.0,75.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0,1.0
b45f2291-ebd1-4ee0-a5f2-7cc8300e3f18,nkf2ss0o,human,0.0,26.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0
bf2e339f-0e64-466f-91ca-e9f1b26935d2,f02yzw1v,human,0.0,25.0,8.0,8.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,7.0,1.0
c6bc5ab0-7b03-45e5-8d64-2cc554967f75,vnbvro81,human_1AI,1.0,60.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0,6.0,4.0,3.0,5.0,2.0
ab650f9e-6a50-4098-a8e2-9dd4c4785a96,ijtt7ixk,human_1AI,1.0,79.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,1.0,3.0,2.0
7c78f2c1-13b9-4b57-ae49-0bbef1df7a08,fusb0o36,human,0.0,25.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,3.0,4.0,1.0,1.0,2.0
7298782e-7bac-4a4a-b322-d4832c0cf6a2,pain2sfj,human_5AI,0.0,99.0,4.0,7.0,6.0,8.0,7.0,9.0,7.0,5.0,3.0,1.0,6.0,7.0
d9d87931-6293-4e67-b582-78b8ec19044f,b7uotdiu,human_5AI,1.0,50.0,3.0,2.0,2.0,6.0,5.0,5.0,6.0,6.0,3.0,4.0,4.0,5.0
ae471e6a-1d8c-4514-bec5-047dfb21703e,mbh2ap2j,human_1AI,0.0,99.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,4.0,7.0,1.0,1.0,1.0
d2b204e3-3cd9-474f-aa05-f5fdc88aa015,gtqg4alu,human,0.0,62.0,5.0,4.0,3.0,6.0,6.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0
84184ee1-7a24-4886-aaf7-420b19187f40,yfr42n54,human,0.0,41.0,5.0,5.0,4.0,6.0,5.0,6.0,4.0,5.0,3.0,2.0,5.0,2.0
51589cc0-278c-4076-a4e5-ab36fc6c59d2,s8s8r6od,human_1AI,1.0,86.0,8.0,8.0,7.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,9.0,8.0
8a44f295-4adc-4adc-b7bb-dbffb9d5f90c,280ia2hf,human_1AI,1.0,54.0,3.0,1.0,4.0,6.0,8.0,8.0,5.0,6.0,7.0,1.0,5.0,3.0
4c7ed3b3-553d-4b13-b60a-ee594ad8890d,a644lk9a,human_5AI,1.0,59.0,1.0,1.0,1.0,6.0,3.0,2.0,5.0,6.0,3.0,1.0,1.0,2.0
7c1f842c-eaac-4cb0-b479-56ab375eb0a4,6npwvr3e,human,0.0,0.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,1.0,8.0,5.0,6.0
682e286d-0a42-40d8-9595-4d2fe45ad3f2,ymb5zqil,human_1AI,1.0,60.0,4.0,5.0,2.0,6.0,5.0,6.0,8.0,8.0,4.0,1.0,6.0,2.0
d9d1d62f-cbfa-473d-884f-e9cda653ce4a,tgoccmze,human_5AI,1.0,85.0,5.0,4.0,3.0,6.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0
74212755-8bb3-4753-97cc-2c5d79bc918a,v1sur4uk,human_1AI,0.0,30.0,2.0,2.0,2.0,6.0,3.0,2.0,2.0,3.0,6.0,1.0,1.0,2.0
61264962-4daa-4ee8-bc77-19ca6fc6e4b5,kilzznok,human,0.0,46.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,2.0,1.0,5.0,1.0
594f14e8-be52-438e-bae8-e1a7d2585951,x4vgyedy,human,0.0,0.0,1.0,1.0,1.0,4.0,6.0,6.0,1.0,3.0,6.0,1.0,1.0,1.0
164c2d23-06b5-41e3-9540-6cd3f804ea5b,5li28yxl,human,0.0,51.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,7.0,2.0,3.0,5.0
d58324db-aafc-4c56-8550-aa80d92b6fc8,f885ccqs,human_5AI,0.0,10.0,2.0,2.0,2.0,5.0,7.0,4.0,3.0,1.0,8.0,1.0,1.0,4.0
5102b823-e4db-4306-a745-05bbd0092dbd,7jls4mv4,human_1AI,1.0,10.0,8.0,8.0,7.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,8.0,9.0
5d5da7ba-1c98-45fb-a2d5-157891237c44,gpomtmrc,human,0.0,0.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,1.0,2.0,2.0
3fb759ca-fc3c-4202-890f-db5b2ea26e75,3ofllhfr,human_1AI,0.0,50.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0
e2e71da9-b9ae-4988-a96b-ec2cb9b0382d,hsd4wpdh,human_5AI,1.0,25.0,6.0,5.0,5.0,5.0,6.0,6.0,9.0,9.0,1.0,1.0,1.0,1.0
ded6cd39-1862-4649-af01-cd0d38586054,fkrm3kl1,human_1AI,1.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,3.0,6.0,3.0,1.0,2.0,2.0
56908d7b-bb73-427c-a43d-618ff038e1f3,53jw9rdh,human_1AI,0.0,24.0,7.0,6.0,6.0,8.0,6.0,5.0,6.0,7.0,3.0,2.0,6.0,4.0
f4d8edd5-9e4e-4273-878d-db2c27550afa,34kj7eks,human_5AI,1.0,24.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,5.0,4.0,6.0,5.0,2.0
f98967f1-d272-4dd8-9a4b-79d55550c628,ed1to2ie,human_1AI,1.0,85.0,1.0,1.0,1.0,7.0,7.0,7.0,5.0,5.0,6.0,1.0,1.0,2.0
79ce5a91-c618-458f-8cce-9e32e1689cb1,q273nx5o,human,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,5.0,1.0
0a711253-bdc8-4020-ae33-b658d33292ff,0zx4uzgc,human_1AI,1.0,25.0,3.0,3.0,2.0,7.0,5.0,2.0,2.0,2.0,8.0,1.0,2.0,1.0
2a6f9c3f-eb70-4442-ad1c-847f19e43161,lni5v0k5,human_5AI,1.0,13.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,8.0,1.0,1.0,8.0,5.0
3e150849-a7a9-4c64-be45-0134d9afd6fa,h6yd9u8a,human_1AI,1.0,0.0,7.0,7.0,7.0,9.0,9.0,8.0,8.0,8.0,2.0,1.0,9.0,1.0
2daeadf6-9297-40da-941c-b25177a96b8a,6gleibvz,human_5AI,1.0,64.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,7.0,1.0,5.0,3.0
435d391a-704a-433d-9e1f-808d5bdf0efa,gs7anie3,human_1AI,0.0,24.0,7.0,7.0,8.0,6.0,8.0,6.0,5.0,6.0,2.0,3.0,7.0,7.0
24bd8c26-28db-4d4b-80dd-0d62f3b42f82,20i1coc0,human_1AI,1.0,100.0,2.0,2.0,2.0,7.0,4.0,5.0,6.0,3.0,4.0,1.0,3.0,2.0
b57f6807-026c-4bbe-a71a-18b62635728b,7dd9fk68,human_5AI,1.0,4.0,8.0,8.0,6.0,9.0,8.0,5.0,8.0,5.0,8.0,1.0,7.0,1.0
46c14df0-cf51-43e0-aa7f-cb3e70144fdc,a4pyn1if,human_1AI,1.0,90.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,1.0,5.0,4.0
1bd16c85-78a6-4905-a0b8-23baa64e70bd,oj6yzrsw,human_5AI,1.0,51.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,7.0,1.0,4.0,4.0
74655c74-6359-4c3b-8289-426d98d20e9d,zwif85p2,human,0.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,8.0,1.0,1.0,1.0
14f3d216-232c-4b68-9554-3d70e1fc0140,lloq116c,human,0.0,59.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,7.0,2.0,2.0,2.0
a65d0909-c6f9-485b-bdb8-d65ab86948d6,yrhfep3w,human_5AI,1.0,51.0,3.0,5.0,3.0,2.0,5.0,5.0,5.0,4.0,2.0,3.0,7.0,3.0
0a8643ac-6490-4c68-8b49-f059f3dea152,5f31b64c,human,0.0,14.0,3.0,3.0,3.0,7.0,5.0,5.0,7.0,7.0,2.0,1.0,2.0,1.0
9e5e5e56-151a-44cd-8376-f81c66f78b38,9acp9gpi,human,0.0,0.0,1.0,4.0,3.0,5.0,4.0,4.0,2.0,2.0,6.0,3.0,1.0,1.0
9c0c30d3-f782-4104-8f78-1f824c920485,raher31c,human_5AI,1.0,26.0,5.0,5.0,4.0,6.0,9.0,9.0,5.0,3.0,2.0,1.0,7.0,1.0
a71b9e47-2c40-4bdd-870d-03974cc6d493,2mfm7i7u,human_1AI,1.0,10.0,3.0,4.0,3.0,7.0,7.0,4.0,5.0,4.0,3.0,1.0,2.0,5.0
927090d6-261c-47ed-87d1-6f1af46168f4,0id9yfub,human,0.0,25.0,7.0,6.0,6.0,3.0,4.0,4.0,3.0,3.0,8.0,1.0,2.0,5.0
523680ae-3735-4a57-8e84-f7f0d6dba065,xx9b41li,human,0.0,20.0,3.0,4.0,2.0,5.0,6.0,8.0,4.0,5.0,8.0,1.0,1.0,1.0
bb98a823-47ad-449f-b573-2dadd99d20c4,eihpqgxo,human_1AI,1.0,74.0,6.0,5.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,5.0,6.0
5587d7fa-61be-4e15-8227-f08cf8dd0e38,xjmrfimw,human,0.0,74.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,1.0
a93c595e-bd21-42e5-8c65-5bd410cd03af,2ivtgkyn,human_1AI,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0
6e0c1b62-0799-4d0d-9c28-f8d6a9b1e4ba,lrlajkoq,human_1AI,1.0,65.0,6.0,9.0,8.0,7.0,8.0,7.0,6.0,6.0,3.0,4.0,7.0,5.0
7e679441-d793-4967-a395-60329e3067bc,xmugz3ep,human_1AI,1.0,100.0,1.0,1.0,1.0,7.0,4.0,4.0,3.0,4.0,6.0,1.0,1.0,1.0
4c7ed3b3-553d-4b13-b60a-ee594ad8890d,z1suyduo,human_5AI,1.0,5.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,6.0,2.0,1.0,1.0,5.0
c0002a1c-09c6-4939-8524-acc0671b187b,b8vvpbp3,human_5AI,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0
8ec6743a-6ab5-4b6b-9c29-b57830dab1a6,8ho3x1xr,human,0.0,50.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,3.0,2.0,3.0,1.0
cb260fad-db5b-4730-960c-020aa4fd43c5,ogbw9gyw,human,0.0,14.0,2.0,2.0,2.0,6.0,2.0,9.0,2.0,2.0,3.0,1.0,4.0,1.0
24bd8c26-28db-4d4b-80dd-0d62f3b42f82,mv6niqwn,human_1AI,1.0,49.0,6.0,8.0,7.0,7.0,9.0,8.0,9.0,9.0,1.0,2.0,2.0,5.0
34ad3261-a5e5-41b9-8eb7-675c9a2e79ec,3dbyk62z,human_5AI,1.0,25.0,6.0,6.0,5.0,7.0,8.0,8.0,6.0,5.0,4.0,1.0,3.0,5.0
4bf14b3e-f54f-412f-91f0-e218adf085dc,x34552z9,human_5AI,1.0,40.0,3.0,3.0,4.0,6.0,5.0,5.0,6.0,6.0,2.0,1.0,6.0,5.0
32fd4cd2-8aa1-4dde-ac62-896cf13011bd,yxrbebwq,human_5AI,1.0,100.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0
8c492e79-5331-4a8a-b891-91bce6a361bb,eophih8t,human,0.0,4.0,3.0,5.0,4.0,6.0,4.0,3.0,6.0,7.0,3.0,1.0,3.0,5.0
b2065525-b7fc-4364-b3aa-4e30d2d0dba5,7wg87ome,human_5AI,1.0,75.0,4.0,4.0,4.0,8.0,4.0,3.0,4.0,5.0,6.0,1.0,2.0,3.0
90d2d339-33ae-4578-b5ce-d1be4955b74e,cx23mahm,human_1AI,0.0,35.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,9.0,1.0,1.0,2.0
d4b9806e-ef03-4992-b102-4f39bec52e1e,fx7i38er,human_1AI,0.0,25.0,1.0,1.0,1.0,7.0,8.0,8.0,6.0,5.0,2.0,1.0,1.0,1.0
fd55005f-2307-48da-950c-1de503579209,lm29jouh,human,0.0,49.0,8.0,8.0,8.0,6.0,6.0,8.0,6.0,4.0,2.0,6.0,8.0,6.0
d9d87931-6293-4e67-b582-78b8ec19044f,5ovvaoaq,human_5AI,1.0,30.0,5.0,5.0,5.0,8.0,6.0,6.0,7.0,7.0,3.0,1.0,5.0,5.0
0d2c192b-e8e4-4fa5-822f-3b2b4e77488d,fq85qgbr,human_5AI,0.0,75.0,1.0,1.0,1.0,9.0,5.0,2.0,2.0,6.0,8.0,1.0,1.0,1.0
3d2c8b8e-a782-4b21-979f-43ca387d98ce,fabv64v7,human,0.0,50.0,7.0,7.0,7.0,9.0,8.0,8.0,9.0,9.0,1.0,1.0,1.0,5.0
82b08721-72c1-4bfe-b09b-511b3b03f484,55vf7v1q,human,0.0,10.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,5.0,9.0,1.0,1.0,1.0
6cf0f3e4-b380-4d82-8145-3768e7bbfc93,7h82mfii,human_5AI,1.0,11.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,8.0,1.0,2.0,2.0
e6b1242a-eb53-470a-bf9b-852426fba95b,jyqhpw08,human,0.0,25.0,2.0,2.0,2.0,6.0,6.0,5.0,3.0,5.0,6.0,3.0,1.0,1.0
c6bc5ab0-7b03-45e5-8d64-2cc554967f75,2bfbja13,human_1AI,1.0,18.0,7.0,6.0,6.0,8.0,6.0,7.0,9.0,8.0,3.0,6.0,7.0,7.0
c1991637-c38f-4bae-8e06-6f0becdacfe3,n4uuvpgu,human_1AI,1.0,10.0,4.0,3.0,3.0,5.0,4.0,3.0,2.0,4.0,7.0,3.0,3.0,2.0
7c1f842c-eaac-4cb0-b479-56ab375eb0a4,txc44xyk,human,0.0,4.0,3.0,8.0,8.0,5.0,6.0,7.0,5.0,3.0,5.0,6.0,2.0,5.0
6b6d97bc-5b30-4643-a572-f4ff2e2ec973,43dk7ggs,human_5AI,0.0,50.0,5.0,9.0,9.0,9.0,9.0,5.0,9.0,9.0,1.0,1.0,6.0,1.0
0a711253-bdc8-4020-ae33-b658d33292ff,vxpjyb25,human_1AI,1.0,72.0,5.0,5.0,4.0,6.0,5.0,3.0,7.0,4.0,5.0,3.0,4.0,4.0
e29b0a28-2897-450e-b920-fcd41084a12a,25ge2ptz,human_1AI,1.0,20.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,3.0,1.0,6.0,6.0
57eb7a00-6f5b-407e-b207-f92dca2ec98f,ef0qyppy,human_5AI,1.0,71.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,6.0,7.0,6.0,7.0,6.0
5229cb92-c3db-4434-b923-e96e0c7cbdfe,hd3bqzfr,human,1.0,90.0,4.0,3.0,1.0,6.0,5.0,5.0,6.0,7.0,3.0,2.0,3.0,4.0
c2a5d782-57a2-4af7-ba39-2080319388cb,ci9ihuay,human_1AI,1.0,50.0,6.0,8.0,6.0,7.0,6.0,8.0,7.0,8.0,2.0,2.0,3.0,6.0
cf03d4be-d9a4-4f9a-951e-cc07487684de,vu1xk858,human_5AI,1.0,58.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0
e588666a-a560-466e-8494-aa64a1d06807,xpffc1oc,human_1AI,1.0,100.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0
74655c74-6359-4c3b-8289-426d98d20e9d,9ps4ra03,human,0.0,50.0,2.0,2.0,2.0,8.0,6.0,5.0,2.0,1.0,4.0,1.0,1.0,1.0
288082eb-5ab6-456c-a2c8-5a548d12a42e,amkhybhm,human_1AI,1.0,60.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,1.0
f7376258-d293-44f9-aa07-938361a4e1ee,zhvkumrz,human_1AI,0.0,2.0,6.0,5.0,4.0,7.0,8.0,6.0,5.0,6.0,3.0,1.0,1.0,1.0
17918fa7-6907-45ff-8929-406cc7a943ef,7b54q8k9,human_5AI,1.0,56.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,1.0,7.0,7.0,7.0
f7fae410-ad69-4284-9c81-80ec3c85b011,1l7d1yuw,human_5AI,1.0,75.0,5.0,6.0,5.0,8.0,7.0,7.0,5.0,6.0,3.0,2.0,3.0,5.0
b202956d-95f3-46da-8ce7-478d6ad45201,7rqndgt8,human_5AI,0.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0
fd55005f-2307-48da-950c-1de503579209,xqijd49s,human,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,1.0,7.0
f4837cf6-2112-4a94-a0d4-eb99ebf4e102,ujcp48xz,human_1AI,0.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,2.0,1.0,2.0,1.0
0c4b080a-4850-42f3-99fe-a8b386bc318e,r369t035,human,0.0,59.0,4.0,4.0,4.0,6.0,6.0,6.0,4.0,5.0,6.0,4.0,4.0,4.0
8b616451-0c4b-45bf-91eb-75f594b1e5b1,2cdo0y1w,human,0.0,26.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
927090d6-261c-47ed-87d1-6f1af46168f4,npwfhvwf,human,0.0,75.0,5.0,6.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0
81fe43fe-3a93-40b9-8f80-d78ced8a48f7,lgxwuwqq,human_1AI,1.0,3.0,3.0,3.0,3.0,6.0,4.0,4.0,3.0,3.0,6.0,2.0,2.0,3.0
c3df61ef-db61-4d63-8033-442f78804201,wwnfpa3i,human,0.0,8.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,2.0,1.0
bb98a823-47ad-449f-b573-2dadd99d20c4,3sk9ox8z,human_1AI,1.0,50.0,4.0,4.0,4.0,7.0,5.0,6.0,4.0,5.0,5.0,1.0,1.0,1.0
ca42e827-d57f-45f9-ac97-5d943f02dc05,m4cqnxwl,human,0.0,25.0,6.0,4.0,4.0,4.0,8.0,8.0,7.0,3.0,1.0,1.0,4.0,4.0
b95e11e4-ba37-478a-b595-cbbe9132db6e,f168j9u9,human_5AI,1.0,10.0,7.0,5.0,5.0,7.0,5.0,5.0,7.0,7.0,3.0,3.0,6.0,5.0
fcda37fd-3057-4430-96bc-0475cf3b1c8f,srf3rh5g,human,0.0,25.0,4.0,4.0,4.0,6.0,4.0,4.0,6.0,4.0,1.0,1.0,7.0,2.0
c3933595-b0b7-4050-9e25-0cb0ce82e032,rsnop8c5,human,0.0,100.0,4.0,4.0,3.0,6.0,8.0,6.0,6.0,5.0,3.0,1.0,1.0,5.0
6cf0f3e4-b380-4d82-8145-3768e7bbfc93,qm00f4rw,human_5AI,1.0,63.0,4.0,4.0,3.0,7.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0
ce0263cc-b96f-4196-96d0-2d3aa043f53e,p95gze3r,human,0.0,89.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,2.0,5.0,2.0
b154fc7f-cba2-4b7b-84d3-3e910eb07be9,qfwodf79,human_1AI,1.0,15.0,4.0,4.0,3.0,5.0,5.0,6.0,4.0,5.0,5.0,3.0,6.0,5.0
dabe869d-79d8-4c82-9350-5e4ebd0806c7,vwllgztz,human,0.0,22.0,6.0,5.0,5.0,7.0,5.0,5.0,7.0,7.0,4.0,3.0,2.0,6.0
39bb06b9-5386-4081-addd-8216cb497a4c,itjyz3lm,human,0.0,100.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0
d2b204e3-3cd9-474f-aa05-f5fdc88aa015,egyh8u7m,human,0.0,38.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,6.0,3.0,3.0,1.0
49dc8a44-7527-4bf3-b79a-52a6f1f9f416,ouwda0np,human_5AI,1.0,40.0,5.0,4.0,4.0,8.0,4.0,5.0,5.0,4.0,5.0,1.0,6.0,1.0
86d1cfb8-1101-40a7-84eb-0c376feb0183,hajaudn5,human_5AI,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,9.0,9.0
b299254c-cd49-4610-806d-4b53512d3e92,i98sk12w,human_5AI,1.0,9.0,4.0,3.0,2.0,5.0,4.0,4.0,5.0,5.0,4.0,2.0,2.0,2.0
c3191a9e-09cd-416f-a63b-aadf18bfa597,l0su5uvh,human,0.0,36.0,5.0,5.0,7.0,9.0,9.0,9.0,7.0,7.0,2.0,1.0,7.0,7.0
e2c83117-b1bb-47f1-9a49-1fdcfe06ae22,epp33i0v,human_5AI,0.0,85.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,7.0,3.0,3.0,4.0,4.0
c6bc5ab0-7b03-45e5-8d64-2cc554967f75,y547hztq,human_1AI,1.0,95.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0
3cfc0142-ef2a-4a44-a484-a18567bad980,dw2dmllj,human_5AI,1.0,70.0,6.0,5.0,5.0,9.0,8.0,7.0,8.0,8.0,1.0,1.0,2.0,1.0
b2065525-b7fc-4364-b3aa-4e30d2d0dba5,g2v56yge,human_5AI,1.0,45.0,5.0,5.0,4.0,6.0,4.0,4.0,3.0,3.0,6.0,2.0,3.0,2.0
e73ff8dc-fe1d-4543-8548-131cfbb1e30a,0sh17m41,human,0.0,50.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,2.0,2.0,2.0
523680ae-3735-4a57-8e84-f7f0d6dba065,qwkohrpb,human,0.0,80.0,5.0,4.0,5.0,6.0,5.0,4.0,7.0,8.0,2.0,6.0,5.0,4.0
74655c74-6359-4c3b-8289-426d98d20e9d,zi7nnn89,human,0.0,5.0,2.0,3.0,3.0,6.0,4.0,4.0,3.0,6.0,7.0,2.0,1.0,2.0
68b178f0-c784-469d-8357-bf71ba6b4137,9a0kku5u,human_5AI,1.0,76.0,7.0,7.0,6.0,8.0,8.0,8.0,5.0,4.0,2.0,2.0,2.0,4.0
0958da06-33d6-4f3b-851b-fa9fddffde82,0zh7emrd,human_5AI,1.0,0.0,3.0,3.0,3.0,4.0,5.0,5.0,2.0,2.0,3.0,2.0,3.0,2.0
57ab2538-39e7-4d42-b6e6-ab38688d415d,k83yfsd1,human_5AI,1.0,32.0,6.0,7.0,5.0,8.0,7.0,7.0,7.0,8.0,2.0,1.0,7.0,6.0
2e535ed9-2f1d-4f25-8c66-f00cfd62fbad,r0nvf21k,human,0.0,85.0,5.0,6.0,5.0,5.0,3.0,2.0,5.0,2.0,6.0,4.0,6.0,3.0
2a6f9c3f-eb70-4442-ad1c-847f19e43161,osplc4n5,human_5AI,1.0,50.0,2.0,2.0,2.0,6.0,4.0,3.0,3.0,4.0,6.0,1.0,5.0,2.0
487d8021-b059-428a-aa61-0ad8ca8220a8,zk0enfhg,human_1AI,0.0,90.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,5.0
722c95e5-f767-4697-8858-fdfbecdc70b0,cp2m4tgg,human,0.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0
29eba647-475a-48f0-8244-2eee57fbcc0c,rukcpe77,human_1AI,0.0,72.0,4.0,3.0,5.0,4.0,7.0,6.0,5.0,4.0,2.0,3.0,5.0,4.0
57008fac-491d-4959-8638-d0669621e0a7,27szennb,human_5AI,1.0,26.0,6.0,7.0,6.0,8.0,8.0,9.0,8.0,8.0,2.0,3.0,7.0,6.0
631fc202-bbb7-401a-9357-274c10346008,1eoxm04m,human_5AI,1.0,8.0,3.0,3.0,2.0,7.0,3.0,2.0,5.0,5.0,5.0,2.0,4.0,3.0
559cb1e5-020d-49d8-a63a-c090d7efcf68,skrodzah,human,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0
10949004-b7ca-429d-b84e-0ed16b0cb888,senriny0,human_5AI,0.0,63.0,6.0,6.0,6.0,7.0,7.0,7.0,5.0,6.0,2.0,1.0,1.0,4.0
92aeebce-c4f4-4c12-bcfe-787e838884ea,ps2dbopg,human_1AI,0.0,100.0,7.0,7.0,4.0,8.0,6.0,4.0,4.0,8.0,1.0,1.0,3.0,5.0
13d4b081-ae43-4d66-be97-1ed9453550cd,c9hgm5tm,human_5AI,1.0,81.0,2.0,2.0,1.0,5.0,3.0,2.0,3.0,2.0,5.0,1.0,6.0,2.0
6dc842a7-8156-42a7-80fa-d26f74b0d86b,9wwe64ny,human_5AI,1.0,25.0,7.0,7.0,7.0,6.0,2.0,1.0,7.0,7.0,1.0,7.0,9.0,4.0
31384ef4-687b-40e9-b2b4-7d351e7a741d,83jiq9nt,human,0.0,60.0,3.0,4.0,4.0,7.0,8.0,8.0,6.0,6.0,4.0,1.0,1.0,5.0
34ad3261-a5e5-41b9-8eb7-675c9a2e79ec,yy17vkxx,human_5AI,1.0,33.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,3.0,2.0,2.0,3.0
