story_id,ai_used_actual,evaluator_code,post_authors_ideas,post_ownership,post_profit,post_ai_assist
4e131c0a-d3c7-4c1d-b19b-00eec13972db,1,zllelqjh,7.0,7.0,10,54
a75ba6ab-43b0-46f0-abee-5bb07d5eb7e0,0,a59rs0qy,9.0,9.0,0,44
3e0544cf-2ebd-4850-a5e2-8d9de8e94a21,0,w5shd0jr,9.0,9.0,0,25
17918fa7-6907-45ff-8929-406cc7a943ef,1,as98853u,5.0,7.0,68,55
e602b9cf-3fbb-439d-b029-eb15d83a29df,0,rj6wevo0,5.0,5.0,37,0
40170aeb-ede7-4021-a39c-ad6a5da1c5ee,1,z601e6ue,9.0,9.0,74,24
2d6ece38-3984-441a-88dc-c31f16d8567b,1,7gh4tmxd,5.0,4.0,75,38
6de29543-7e86-4aee-b61e-3bbdf75cfacd,0,6pqui26u,9.0,7.0,0,0
695524f2-aebd-42ef-a7c1-8e6818de6e01,0,r88s2ywx,7.0,9.0,0,12
99ef06e6-7930-4121-918d-b64c0dc4e885,1,ea6x3u60,3.0,9.0,100,0
d9d1d62f-cbfa-473d-884f-e9cda653ce4a,1,yz41hr54,6.0,2.0,82,100
b1a7866e-3258-419c-89f3-00cc260b53c5,0,4irlisth,7.0,8.0,0,0
e03c09dd-b93b-4353-9be8-54cb6bf32f6a,1,jzuhuvhq,2.0,2.0,0,25
a0e70cc9-d661-4237-ab6e-692c99397d06,0,ifzlxhza,3.0,1.0,26,53
ab650f9e-6a50-4098-a8e2-9dd4c4785a96,1,42q7fku0,5.0,9.0,85,60
a75ba6ab-43b0-46f0-abee-5bb07d5eb7e0,0,o5kyrio3,5.0,5.0,0,30
85b548af-6c23-4d18-a400-7196d80c4462,1,h5s29531,5.0,5.0,40,47
8c492e79-5331-4a8a-b891-91bce6a361bb,0,lj69qgay,9.0,9.0,0,57
a71b9e47-2c40-4bdd-870d-03974cc6d493,1,6btyba7j,6.0,7.0,70,100
c1991637-c38f-4bae-8e06-6f0becdacfe3,1,tedkq461,6.0,6.0,59,15
270782bb-1a25-4a39-9a85-75c8d6a74874,1,zhigv92y,6.0,6.0,22,15
6808d151-dca3-4897-8e05-1c8757b1b671,1,57c3e15t,7.0,6.0,64,4
f4279bec-10ef-4df7-b3d7-00ad270aa124,0,33st0bp0,6.0,6.0,0,0
f98967f1-d272-4dd8-9a4b-79d55550c628,1,dz8p83gy,3.0,4.0,25,100
a03cdd05-0ec9-4484-aedd-79fc1b41e8c1,0,ao7kdx1e,9.0,9.0,0,35
3a9e5a23-f1ea-430b-a934-62ee3e724008,1,rtcyhbaf,6.0,6.0,74,90
79e28a95-7e95-4bb2-85d2-25325aa5ff88,0,zleboiun,8.0,9.0,0,80
28e46f82-e84e-47fd-8d5a-3037d19a7f36,1,jvgd5aij,5.0,5.0,41,26
91ccea5b-0d04-4da0-b72f-f9e5f4dd0cff,0,w0o7j95h,1.0,7.0,78,0
b45f2291-ebd1-4ee0-a5f2-7cc8300e3f18,0,y1yu5m3w,7.0,9.0,0,16
7e679441-d793-4967-a395-60329e3067bc,1,8hu51lvv,4.0,5.0,50,75
a65d0909-c6f9-485b-bdb8-d65ab86948d6,1,vp70ibqw,6.0,5.0,30,20
57eb7a00-6f5b-407e-b207-f92dca2ec98f,1,2c79vpxk,6.0,4.0,51,17
bb98a823-47ad-449f-b573-2dadd99d20c4,1,v8xbm6q3,8.0,9.0,95,50
b19f58c5-a51e-4e0f-b5fd-0262486011ae,1,0rp4cj83,2.0,2.0,50,0
2da7915a-c2cf-4289-962a-791300100a1a,1,mlqijmsj,5.0,6.0,65,50
49dc8a44-7527-4bf3-b79a-52a6f1f9f416,1,x8ysqm6o,9.0,3.0,49,3
19074bee-b1bc-419c-b681-e2058216e490,1,hhv5dzw0,6.0,7.0,45,75
74655c74-6359-4c3b-8289-426d98d20e9d,0,fytkccmb,9.0,9.0,0,100
9d532481-e080-4043-b0f8-16829df777e8,1,p4mp2588,6.0,4.0,40,60
4c7ed3b3-553d-4b13-b60a-ee594ad8890d,1,bquw887u,6.0,5.0,50,50
79ce5a91-c618-458f-8cce-9e32e1689cb1,0,9y1t7at9,8.0,9.0,0,41
52bf1e70-c9fd-4754-964b-953a0d21a17a,0,wntxzky3,8.0,8.0,0,74
56908d7b-bb73-427c-a43d-618ff038e1f3,0,j5hcbbpa,4.0,5.0,40,49
51a0c18d-3650-478b-9a03-c9cb9a0ba697,0,p3a58ss3,9.0,9.0,0,25
92aeebce-c4f4-4c12-bcfe-787e838884ea,0,c1rkae0v,7.0,6.0,33,31
08605b08-d2d6-477f-90da-eabbd616bb94,1,jhi7ws25,7.0,7.0,85,58
a6567b33-5043-4d3a-8da9-22fb429dc352,0,gtt020ad,7.0,7.0,13,10
d58324db-aafc-4c56-8550-aa80d92b6fc8,0,j19tw9k7,8.0,9.0,98,85
8f962717-825a-44d1-8c70-11e538b2e210,1,14c51hik,2.0,1.0,50,75
d1b64760-12b9-4490-98b4-d8d251bb4657,1,pf8crey7,6.0,6.0,76,80
124978c6-f8c9-4d94-829a-fe59c714310b,1,q6prjwst,3.0,3.0,50,11
7086605c-efec-4e8c-867f-9c3e26ba5869,0,cbi6huai,7.0,9.0,0,85
46c14df0-cf51-43e0-aa7f-cb3e70144fdc,1,wsj73w31,6.0,7.0,76,24
40170aeb-ede7-4021-a39c-ad6a5da1c5ee,1,zryt4kkk,4.0,3.0,42,57
0700e775-44f7-47b9-aec5-078516a9032c,0,xv713c8k,9.0,9.0,0,50
9e5e5e56-151a-44cd-8376-f81c66f78b38,0,ag8a25ue,4.0,5.0,0,53
4c88b4d8-0718-47ba-b497-80aa8e70405d,1,zqexm4vg,1.0,1.0,24,100
999b17bd-a73b-4459-849b-c8dbd3e6a675,0,wt60zu37,8.0,9.0,0,0
f4837cf6-2112-4a94-a0d4-eb99ebf4e102,0,0bl4lrzw,6.0,7.0,65,100
c3191a9e-09cd-416f-a63b-aadf18bfa597,0,4dxqzy7a,8.0,9.0,0,75
a93c595e-bd21-42e5-8c65-5bd410cd03af,1,g2hhjutv,6.0,6.0,67,18
999b17bd-a73b-4459-849b-c8dbd3e6a675,0,5u648u6u,9.0,9.0,0,25
cf149237-6fb4-458c-b1fc-f8df29d2deb0,1,p64i7kir,8.0,9.0,0,2
00ee16f1-5185-4b84-9c29-5907cc9d5fc7,1,xrldivmz,1.0,1.0,0,66
fdd506b9-5dab-4008-8719-786ba25bd600,0,o58gjd3b,9.0,9.0,0,100
a6d79eec-baff-45fd-962e-ffce6f909692,0,q42qc6xj,9.0,9.0,0,20
639243a3-70f1-493c-a3d6-238c924d4dc6,1,qmfhem8e,3.0,8.0,84,75
28e46f82-e84e-47fd-8d5a-3037d19a7f36,1,ak3ij8nl,5.0,5.0,46,54
91ccea5b-0d04-4da0-b72f-f9e5f4dd0cff,0,1iq3q7yx,8.0,8.0,86,100
85b548af-6c23-4d18-a400-7196d80c4462,1,7makqzht,4.0,4.0,87,28
12734b48-37d5-4495-97ab-3cdda6b4b0bc,0,7xw72zqi,7.0,6.0,74,48
ded6cd39-1862-4649-af01-cd0d38586054,1,cc105giv,6.0,9.0,100,10
2be119b4-dee7-426f-b135-2da6580456f1,0,qkawlsqk,7.0,9.0,0,10
270782bb-1a25-4a39-9a85-75c8d6a74874,1,jeqcjh3f,8.0,8.0,89,58
cded67c3-e143-4642-be01-b3258b1fa133,1,cq1m6y90,1.0,1.0,0,100
2da7915a-c2cf-4289-962a-791300100a1a,1,nakh8mh5,5.0,3.0,20,74
32fd4cd2-8aa1-4dde-ac62-896cf13011bd,1,y2mtnagi,7.0,6.0,75,5
69151edb-e4da-4902-933d-283ed7cfea4e,0,tqd9mpdh,9.0,9.0,0,20
863d7eaf-eb05-4d14-8804-6123d8c04d86,0,k3koncsz,9.0,9.0,0,74
b2d37afa-9911-41d6-997f-6d7369f1d6f2,1,bu4hghti,7.0,7.0,75,5
927090d6-261c-47ed-87d1-6f1af46168f4,0,rwsvkwek,7.0,9.0,0,100
321f7c82-05ab-49ed-8e15-152f538aec1d,1,btp4roe1,3.0,4.0,50,70
c1991637-c38f-4bae-8e06-6f0becdacfe3,1,c2mt5lg5,2.0,3.0,25,83
79ce5a91-c618-458f-8cce-9e32e1689cb1,0,umz20en8,6.0,6.0,0,75
675e98ce-b3a2-47da-aab7-1dca842f3efa,0,1tzg2j4m,4.0,4.0,0,51
f7376258-d293-44f9-aa07-938361a4e1ee,0,shgwhy5r,8.0,9.0,0,0
6dc842a7-8156-42a7-80fa-d26f74b0d86b,1,b510s5xt,7.0,7.0,85,15
53c1820d-c840-40af-a8b9-7af9bc6bdc7c,0,ihjwyltb,9.0,9.0,0,95
9d5b101d-4caf-4c90-8d93-4ea75112bdb7,0,xknhrspu,5.0,5.0,50,72
c0002a1c-09c6-4939-8524-acc0671b187b,1,wf7rh0g9,7.0,7.0,75,47
846436df-7dee-4c20-a83a-711251f48828,0,p8psqg7w,4.0,1.0,14,0
487d8021-b059-428a-aa61-0ad8ca8220a8,0,dh88zsa0,7.0,7.0,75,5
d31c0464-ccb7-42b6-a968-545ee0ee291d,1,q6efi4pr,5.0,5.0,64,49
bece387a-c784-43ce-b762-2627cc6456af,0,sgtj2up8,7.0,7.0,0,25
5e433a7f-d48b-449b-8f30-35e205ee75dc,1,xh535mss,4.0,6.0,75,75
ba492bdd-2caa-4147-9af8-b10a96a28355,0,abtymp1c,7.0,7.0,0,86
5d5da7ba-1c98-45fb-a2d5-157891237c44,0,rmj80el8,7.0,8.0,0,25
79e28a95-7e95-4bb2-85d2-25325aa5ff88,0,0uwmph64,9.0,9.0,0,0
52bf1e70-c9fd-4754-964b-953a0d21a17a,0,178kkpsi,7.0,9.0,0,14
4e07145a-a82a-43f3-a848-39819e97dd62,1,ml9a8myu,8.0,3.0,45,54
e73ff8dc-fe1d-4543-8548-131cfbb1e30a,0,epdwa80w,6.0,7.0,0,50
448d41f3-9b57-44f1-9ac9-c3f608e284ff,1,xvifmk2i,8.0,9.0,1,22
d9d1d62f-cbfa-473d-884f-e9cda653ce4a,1,lzxx136a,4.0,7.0,90,80
9e5e5e56-151a-44cd-8376-f81c66f78b38,0,3ws7y9e8,9.0,9.0,0,20
2e535ed9-2f1d-4f25-8c66-f00cfd62fbad,0,sjoq1y62,9.0,9.0,0,40
5229cb92-c3db-4434-b923-e96e0c7cbdfe,1,xhivxgw9,3.0,9.0,0,75
24bd8c26-28db-4d4b-80dd-0d62f3b42f82,1,gnw1yqrm,9.0,1.0,100,32
fdd506b9-5dab-4008-8719-786ba25bd600,0,t9kd0rdr,9.0,9.0,0,50
071b8067-56fe-44c0-89db-6fb7db2783ee,1,wtaatd1l,9.0,9.0,100,15
6e0c1b62-0799-4d0d-9c28-f8d6a9b1e4ba,1,8ncd68dt,5.0,5.0,36,0
81fe43fe-3a93-40b9-8f80-d78ced8a48f7,1,cjqx8z76,2.0,2.0,15,74
e4c02406-fa7c-46e9-9c59-870be139319d,0,z9b0aq1o,9.0,9.0,0,100
c3191a9e-09cd-416f-a63b-aadf18bfa597,0,07nlyvko,9.0,9.0,0,10
c6bc5ab0-7b03-45e5-8d64-2cc554967f75,1,gotvhjzy,4.0,5.0,100,100
883982ae-c0f6-4795-9421-aa2768ea16e6,0,hs4z3bt8,4.0,2.0,0,90
4e7be9c4-68b8-4df0-8cb5-ed81a9b59e5d,0,j1bk3ylb,9.0,9.0,0,35
82b08721-72c1-4bfe-b09b-511b3b03f484,0,h7spas9m,9.0,9.0,0,74
b2d37afa-9911-41d6-997f-6d7369f1d6f2,1,7u742qk0,7.0,9.0,86,64
3a9e5a23-f1ea-430b-a934-62ee3e724008,1,z4xkj69z,1.0,2.0,40,85
d31c0464-ccb7-42b6-a968-545ee0ee291d,1,jevsz7dv,5.0,6.0,70,69
e3dcb12c-cae9-4129-ac5b-9e0f7f7756a9,0,0o0u6wki,8.0,9.0,0,50
79e28a95-7e95-4bb2-85d2-25325aa5ff88,0,tv0ci6z1,9.0,9.0,0,49
91ccea5b-0d04-4da0-b72f-f9e5f4dd0cff,0,1k2ophjw,2.0,3.0,25,100
50e285df-c7e0-4df7-8ee7-bbcd1c899cca,1,o776dqhj,7.0,7.0,40,76
e6b1242a-eb53-470a-bf9b-852426fba95b,0,59zsw2x2,7.0,6.0,0,73
c1991637-c38f-4bae-8e06-6f0becdacfe3,1,iwn3588b,4.0,9.0,100,74
ae471e6a-1d8c-4514-bec5-047dfb21703e,0,195rcgh1,4.0,1.0,50,12
1bd16c85-78a6-4905-a0b8-23baa64e70bd,1,9jk0pvd5,4.0,2.0,55,25
85b548af-6c23-4d18-a400-7196d80c4462,1,a2dbqzkq,8.0,8.0,100,25
39bb06b9-5386-4081-addd-8216cb497a4c,0,y0m3k5sc,9.0,9.0,0,25
6dc842a7-8156-42a7-80fa-d26f74b0d86b,1,1k852lud,6.0,6.0,50,50
61264962-4daa-4ee8-bc77-19ca6fc6e4b5,0,hlarg8np,9.0,9.0,0,15
2daeadf6-9297-40da-941c-b25177a96b8a,1,32wc8f8q,2.0,2.0,50,100
5eb93cb5-db0b-4d09-9a59-2029f2753e1e,1,mxc0ypas,5.0,6.0,50,100
0d2c192b-e8e4-4fa5-822f-3b2b4e77488d,0,lxjeozxi,9.0,9.0,0,56
13d4b081-ae43-4d66-be97-1ed9453550cd,1,y7bj4qv1,5.0,5.0,50,0
0a711253-bdc8-4020-ae33-b658d33292ff,1,d492pjnw,4.0,4.0,51,69
74212755-8bb3-4753-97cc-2c5d79bc918a,0,djism56m,9.0,9.0,0,30
6e2752d3-ba40-4b6a-ab6c-65bd82082f2f,1,w86fdyoy,6.0,3.0,75,0
6cf0f3e4-b380-4d82-8145-3768e7bbfc93,1,m2dmsz8z,4.0,6.0,70,86
863d7eaf-eb05-4d14-8804-6123d8c04d86,0,7rrrcots,3.0,7.0,0,77
cf149237-6fb4-458c-b1fc-f8df29d2deb0,1,4m5j7dvf,8.0,8.0,0,8
e588666a-a560-466e-8494-aa64a1d06807,1,32l7r9qd,1.0,2.0,35,17
124978c6-f8c9-4d94-829a-fe59c714310b,1,pcn14xc1,7.0,7.0,97,50
bb98a823-47ad-449f-b573-2dadd99d20c4,1,8dpg84k1,2.0,2.0,10,12
c3933595-b0b7-4050-9e25-0cb0ce82e032,0,9cem8zl4,9.0,9.0,0,14
a75ba6ab-43b0-46f0-abee-5bb07d5eb7e0,0,aexmtfzo,9.0,9.0,0,88
927090d6-261c-47ed-87d1-6f1af46168f4,0,jq2t2oqx,8.0,8.0,0,75
57ab2538-39e7-4d42-b6e6-ab38688d415d,1,3ak8pr1l,4.0,6.0,36,64
dabe869d-79d8-4c82-9350-5e4ebd0806c7,0,8jsjeac4,9.0,9.0,0,15
0700e775-44f7-47b9-aec5-078516a9032c,0,vsbidm0r,9.0,9.0,0,25
a5615afe-5b88-4d8a-81c4-0d30c05c0a8e,0,kmmnjwmx,2.0,4.0,45,80
9d30c190-47dd-42fd-915d-8795ec31e5c5,0,wr14gw3q,8.0,9.0,0,50
682e286d-0a42-40d8-9595-4d2fe45ad3f2,1,j6csvdpf,5.0,5.0,50,100
a610f7e4-a9a3-428d-8f5c-100f37d872e2,1,axm5rd5q,7.0,3.0,44,67
28e46f82-e84e-47fd-8d5a-3037d19a7f36,1,afi1byy8,7.0,7.0,70,77
86d1cfb8-1101-40a7-84eb-0c376feb0183,0,gosnfj7w,8.0,8.0,100,25
435d391a-704a-433d-9e1f-808d5bdf0efa,0,4zhj3jjm,7.0,7.0,0,5
f3a6d784-763f-41fb-b889-11f2bcba72d7,0,8hsrzggw,9.0,9.0,0,9
a0e70cc9-d661-4237-ab6e-692c99397d06,0,889qxxzn,6.0,8.0,88,73
f48acf07-0c7a-464e-b42d-7c477cb24782,0,uawzb0ac,6.0,7.0,100,75
13d4b081-ae43-4d66-be97-1ed9453550cd,1,aua75fup,6.0,7.0,6,1
84184ee1-7a24-4886-aaf7-420b19187f40,0,robqsc0o,9.0,9.0,0,76
bd71b316-74a6-467c-abe6-cf0ae664ee76,0,5s7cas7r,8.0,8.0,0,81
b2065525-b7fc-4364-b3aa-4e30d2d0dba5,1,1d6na5ai,9.0,8.0,4,17
3cfc0142-ef2a-4a44-a484-a18567bad980,1,gm2f4bgm,5.0,4.0,35,18
24bd8c26-28db-4d4b-80dd-0d62f3b42f82,1,xik80c18,8.0,9.0,100,0
a03cdd05-0ec9-4484-aedd-79fc1b41e8c1,0,jirpxswq,9.0,9.0,0,99
a65d0909-c6f9-485b-bdb8-d65ab86948d6,1,e85tgads,5.0,1.0,50,87
7a4e8dbd-53f9-4472-a0f3-fdc116b5de62,0,5919opxs,7.0,8.0,100,16
4e7be9c4-68b8-4df0-8cb5-ed81a9b59e5d,0,t6dv7ks1,9.0,9.0,0,50
0958da06-33d6-4f3b-851b-fa9fddffde82,1,uvlsdovu,3.0,4.0,40,50
36d90373-ec55-4305-996f-5ab6bebec191,1,8f58m5ae,5.0,7.0,49,50
749b1a34-8e70-43fa-bb8b-6fdf0d36ff0e,0,ncqihdx0,7.0,7.0,0,79
09ed07b3-c272-4911-94c2-acf51d8ab921,0,vbmtz4rs,8.0,8.0,0,5
1c26bad9-2258-47f1-9858-ae9efc313b28,0,p5s4t26l,9.0,9.0,0,0
1ef0e1e3-6910-467f-bd0b-d7be5b3bd3ee,0,gaqvzf31,8.0,8.0,90,100
cb260fad-db5b-4730-960c-020aa4fd43c5,0,ankagdcl,3.0,3.0,0,73
bdc1978a-7332-4c6f-bef3-1ba0c715f5e8,1,qh4ozi2t,2.0,1.0,73,49
7c1f842c-eaac-4cb0-b479-56ab375eb0a4,0,t91lmri7,3.0,2.0,0,69
6e0c1b62-0799-4d0d-9c28-f8d6a9b1e4ba,1,yxondqdg,8.0,8.0,0,0
37f088e5-ab58-4234-bdd3-e77835d3504b,1,z5jnci7q,9.0,9.0,100,58
1f5e24c3-e0ac-4ae2-bff5-db031010af1c,0,65pzi6wb,6.0,6.0,75,22
5eb93cb5-db0b-4d09-9a59-2029f2753e1e,1,6uoe5lln,3.0,6.0,52,25
79ce5a91-c618-458f-8cce-9e32e1689cb1,0,6yud49wm,5.0,5.0,0,3
0304c9c9-a778-424e-b38f-ff3690160003,1,j1rwgdle,8.0,9.0,100,100
62cdfece-43dd-451a-80d4-98182ab75885,0,cmmava8w,8.0,8.0,0,59
d66d4109-fa0d-437d-9c8e-c69759aaf368,0,tq3g1u4q,2.0,2.0,20,76
124978c6-f8c9-4d94-829a-fe59c714310b,1,mzwjxvwe,7.0,7.0,75,7
29eba647-475a-48f0-8244-2eee57fbcc0c,0,mwitjlpd,6.0,5.0,65,80
2be119b4-dee7-426f-b135-2da6580456f1,0,zzf3dk4w,9.0,9.0,0,6
e2e71da9-b9ae-4988-a96b-ec2cb9b0382d,1,wopnsquf,7.0,6.0,65,75
3d2c8b8e-a782-4b21-979f-43ca387d98ce,0,92gl13qd,7.0,7.0,0,68
0de8b2d8-dffc-4e21-aae4-ebb3e367ef5d,0,4soj25k6,9.0,9.0,0,55
270782bb-1a25-4a39-9a85-75c8d6a74874,1,14khcfx6,9.0,9.0,100,0
56908d7b-bb73-427c-a43d-618ff038e1f3,0,z0pnrgfn,6.0,7.0,100,30
e4c02406-fa7c-46e9-9c59-870be139319d,0,233xea8m,7.0,8.0,0,25
51589cc0-278c-4076-a4e5-ab36fc6c59d2,1,a2dq8rne,1.0,1.0,0,10
392d38b8-ac42-421a-a78a-a252b72d8b8f,1,4cg8kf0u,8.0,8.0,82,13
4b522f13-32a9-4c49-a11e-68d169ca7654,1,zl07doqh,2.0,2.0,24,33
f48acf07-0c7a-464e-b42d-7c477cb24782,0,7emjawxc,2.0,3.0,38,51
1ae992b9-d676-4051-b939-19635ea24c24,0,k5w7o6cb,8.0,8.0,0,10
f7376258-d293-44f9-aa07-938361a4e1ee,0,rtdbf8xn,6.0,7.0,0,35
164c2d23-06b5-41e3-9540-6cd3f804ea5b,0,ui5tzn3g,8.0,8.0,0,14
86fc308b-8603-4b09-9a08-01120769dbed,1,7ngooiwd,3.0,2.0,34,68
d9d87931-6293-4e67-b582-78b8ec19044f,1,u1iro3iy,3.0,3.0,30,40
05ca1ff6-7b93-4b86-9307-bf710664dd0f,0,5abbychi,6.0,4.0,0,40
fbc44a26-879c-4df3-ad22-8a4a79af4707,0,al292jhs,9.0,9.0,0,40
bece387a-c784-43ce-b762-2627cc6456af,0,fbc0hyzk,9.0,9.0,0,25
971f10d3-df07-40be-903a-6294cf6fefb0,1,vt2oivfb,2.0,2.0,28,2
1ef0e1e3-6910-467f-bd0b-d7be5b3bd3ee,0,ocmdhkl6,5.0,5.0,82,59
d2b204e3-3cd9-474f-aa05-f5fdc88aa015,0,vqi202u5,9.0,9.0,0,40
b1a7866e-3258-419c-89f3-00cc260b53c5,0,dk858fal,9.0,9.0,0,13
fb4a7a93-0dcb-462d-9b64-92428dc44a45,0,iz9t2t7p,8.0,8.0,0,25
f56b29de-e725-4250-bd56-550ee975ec89,0,1a80vvtk,6.0,7.0,74,63
b45f2291-ebd1-4ee0-a5f2-7cc8300e3f18,0,v4n9ix0y,9.0,9.0,0,20
883982ae-c0f6-4795-9421-aa2768ea16e6,0,r1t1mtrr,7.0,9.0,0,92
e539e79a-2027-40ee-b4fa-41e801a9aaf6,0,oi9ssdqm,9.0,9.0,0,0
fd55005f-2307-48da-950c-1de503579209,0,ff19xvks,9.0,9.0,0,85
c401d343-3885-4a67-a28d-8baa7180f745,1,kfly4ihg,9.0,9.0,94,22
3b7cb450-be71-43a3-bf3e-c882572369ec,0,oj3mnrju,9.0,8.0,0,15
ba492bdd-2caa-4147-9af8-b10a96a28355,0,npeeivlh,9.0,9.0,0,20
d9d1d62f-cbfa-473d-884f-e9cda653ce4a,1,77n27jug,7.0,2.0,27,25
d58324db-aafc-4c56-8550-aa80d92b6fc8,0,rbzs38qv,6.0,6.0,70,10
9d5b101d-4caf-4c90-8d93-4ea75112bdb7,0,d5wl3kqe,7.0,7.0,90,24
90d2d339-33ae-4578-b5ce-d1be4955b74e,0,48zggt01,7.0,8.0,80,17
695524f2-aebd-42ef-a7c1-8e6818de6e01,0,3psaazzg,9.0,9.0,0,10
57008fac-491d-4959-8638-d0669621e0a7,1,k70h7yc7,4.0,4.0,26,24
cdfdbcd2-e24f-4833-b950-18330c544d55,1,sptmnxsa,6.0,7.0,90,50
ca42e827-d57f-45f9-ac97-5d943f02dc05,0,op0ol1n7,9.0,9.0,0,29
57eb7a00-6f5b-407e-b207-f92dca2ec98f,1,mdek62aj,5.0,6.0,56,15
6dc842a7-8156-42a7-80fa-d26f74b0d86b,1,e5dgprq7,8.0,8.0,75,41
6edb9f32-adf8-4513-8b2b-0615980a16df,1,wb55k9bn,6.0,6.0,75,67
5df32bc6-8006-44c6-a9bc-802e01cc59ff,1,ql9dc15n,6.0,6.0,0,40
36d90373-ec55-4305-996f-5ab6bebec191,1,q9m9jdoq,5.0,5.0,60,40
e73ff8dc-fe1d-4543-8548-131cfbb1e30a,0,tj0qofgu,8.0,8.0,0,57
09ed07b3-c272-4911-94c2-acf51d8ab921,0,zrhw1gh6,9.0,9.0,0,75
7dcc5bbc-7c73-4c85-9453-4bbde2ccd115,0,xvwl6ixk,9.0,9.0,0,49
3d0653a6-eab4-418c-bc06-25f06fe8614e,0,oas4arzu,7.0,7.0,0,25
321f7c82-05ab-49ed-8e15-152f538aec1d,1,fu5e5wf2,6.0,6.0,60,76
523680ae-3735-4a57-8e84-f7f0d6dba065,0,h6rw1f8g,7.0,8.0,0,55
6e2752d3-ba40-4b6a-ab6c-65bd82082f2f,1,wd3b9k2b,8.0,9.0,91,43
56908d7b-bb73-427c-a43d-618ff038e1f3,0,hztmkpye,5.0,4.0,25,60
17918fa7-6907-45ff-8929-406cc7a943ef,1,dxsq4paz,9.0,2.0,20,0
fc178c9a-f8b7-4c81-85f6-1e12b56d60bc,0,ag5tzei9,6.0,7.0,0,34
02bb7805-ba49-420a-be49-5f52f1d4b79e,1,gj1ls51u,2.0,2.0,50,82
e2e71da9-b9ae-4988-a96b-ec2cb9b0382d,1,v3wpwyhr,1.0,6.0,10,50
1cf347a7-0df2-4ccd-a041-2d19d62fd7e2,0,6qywncmf,7.0,9.0,0,54
51589cc0-278c-4076-a4e5-ab36fc6c59d2,1,0f58nhzy,7.0,3.0,20,16
f7376258-d293-44f9-aa07-938361a4e1ee,0,m46iyngj,8.0,7.0,0,49
f7886106-14d7-4b51-bf73-7d011654222f,1,rfe7x7ut,4.0,6.0,40,5
74655c74-6359-4c3b-8289-426d98d20e9d,0,aux3ljfw,9.0,9.0,0,2
ba492bdd-2caa-4147-9af8-b10a96a28355,0,a7ex2kjx,6.0,8.0,0,70
2e535ed9-2f1d-4f25-8c66-f00cfd62fbad,0,ri529his,7.0,6.0,0,90
2daeadf6-9297-40da-941c-b25177a96b8a,1,5xpkrjz6,6.0,5.0,69,10
f509c7eb-889d-4726-86e2-1a074399cdc0,1,vrskb6hh,7.0,7.0,71,55
a6d79eec-baff-45fd-962e-ffce6f909692,0,bpz3b6k9,7.0,8.0,0,49
2f3f9cc5-7126-4168-b3e9-3b6b17e0c7d5,1,lhhpqpw1,5.0,3.0,36,24
06d50c34-6f52-4e4b-a94e-81f1963cad70,1,9yhz2tjn,4.0,5.0,67,6
6e0c1b62-0799-4d0d-9c28-f8d6a9b1e4ba,1,t0i00hyh,3.0,2.0,13,81
6808d151-dca3-4897-8e05-1c8757b1b671,1,tsb5q0uo,7.0,9.0,100,100
b19f58c5-a51e-4e0f-b5fd-0262486011ae,1,ljg4ftvg,7.0,8.0,80,75
5722bccc-2f26-47ed-b1f6-6dcebec69963,1,05h76ab1,3.0,7.0,90,50
682e286d-0a42-40d8-9595-4d2fe45ad3f2,1,cmytocmw,3.0,3.0,40,47
c3933595-b0b7-4050-9e25-0cb0ce82e032,0,fpnxmzhu,7.0,7.0,0,52
86d1cfb8-1101-40a7-84eb-0c376feb0183,0,o52wq9jj,5.0,5.0,24,0
3cfc0142-ef2a-4a44-a484-a18567bad980,1,tfraclac,4.0,4.0,49,24
0de8b2d8-dffc-4e21-aae4-ebb3e367ef5d,0,6r5my7yy,9.0,9.0,0,0
00ee16f1-5185-4b84-9c29-5907cc9d5fc7,1,5h6f1e9z,7.0,7.0,91,50
b94fdf1d-bcd3-4526-831f-7f0fc56b86b7,1,o0klwpwo,7.0,7.0,55,0
34ad3261-a5e5-41b9-8eb7-675c9a2e79ec,1,ah41htgu,9.0,9.0,100,0
cdfdbcd2-e24f-4833-b950-18330c544d55,1,4fl91ovf,3.0,3.0,19,7
f56b29de-e725-4250-bd56-550ee975ec89,0,rtzumpd3,2.0,4.0,50,100
94e2dbef-ba04-4efb-ad39-41260d0247bd,1,ohcyl88p,7.0,7.0,83,86
7c78f2c1-13b9-4b57-ae49-0bbef1df7a08,0,wmib7o6r,9.0,9.0,0,92
82b08721-72c1-4bfe-b09b-511b3b03f484,0,dlonbcko,8.0,9.0,0,60
523680ae-3735-4a57-8e84-f7f0d6dba065,0,ytdxw23d,9.0,9.0,0,0
ce5f4933-62de-4dfc-840f-7ab7f5ee5b66,0,vqvm7ays,9.0,9.0,0,50
69151edb-e4da-4902-933d-283ed7cfea4e,0,nqe9x81j,8.0,8.0,0,23
85b548af-6c23-4d18-a400-7196d80c4462,1,g1mz9r14,6.0,6.0,62,58
59dd7888-c784-4625-a6f5-75d13f7256f0,0,ztcfaig2,9.0,9.0,0,10
7ced0bf8-d2f9-4827-8b0b-d09f5bf47585,0,r66sq8fn,8.0,8.0,0,2
5b7a516e-a054-4a70-a679-25ff3c8b9387,0,55ibx2fu,9.0,9.0,0,0
1037d4e2-3036-469d-89fc-b7d7baf79b29,1,s2mzqmc2,3.0,5.0,50,75
